(1)Avanti Sensor,,,,(6)Avanti Sensor
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495216296635386
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495048447394521
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495048447394521
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495048447394521
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.441672388799877
,,,,-5.211215381094071
,,,,-4.971023117418172
,,,,-4.715892271305409
,,,,-4.474357213702602
,,,,-4.239032578011749
,,,,-4.006729228656443
,,,,-3.761501487754635
,,,,-3.5119096665903715
,,,,-3.2668497749294265
,,,,-3.0221255817502097
,,,,-2.7827725642786296
,,,,-2.5350270847638665
,,,,-2.293659876401923
,,,,-2.0563210498207063
,,,,-1.8230106050202182
,,,,-1.5875181200885022
,,,,-1.361089494163424
,,,,-1.1257648584725717
,,,,-0.8822156099794002
,,,,-0.650415808346685
,,,,-0.4238193331807431
,,,,-0.1982299534599832
,,,,0.025345235370412753
,,,,0.2391851682307164
,,,,0.46779583428702226
,,,,0.6883497367818723
,,,,0.8981612878614481
,,,,1.1009231708247502
,,,,1.2983138780804149
,,,,1.4849622339208055
,,,,1.673289082169833
,,,,1.873029678797589
,,,,2.0568245975432973
,,,,2.232898451209277
,,,,2.409811551079576
,,,,2.586724650949874
,,,,2.761287861448081
,,,,2.925108720531014
,,,,3.079530022125582
,,,,3.2154879072251465
,,,,3.3682307164110776
,,,,3.5085526817730983
,,,,3.6414892805371175
,,,,3.7663691157396806
,,,,3.885206378271153
,,,,3.990951400015258
,,,,4.105424582284275
,,,,4.22392614633402
,,,,4.326314183260853
,,,,4.426688029297321
,,,,4.5223620965896085
,,,,4.612161440451667
,,,,4.692896925307088
,,,,4.787563897154192
,,,,4.870817120622568
,,,,4.939299610894941
,,,,5.001068131532769
,,,,5.06350804913405
,,,,5.122590981918059
,,,,5.180331120775158
,,,,5.244113832303349
,,,,5.292454413672083
,,,,5.339452201113908
,,,,5.383764400701915
,,,,5.424048218509193
,,,,5.467353322652017
,,,,5.495216296635386
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.495887693598839
,,,,5.454596780346379
,,,,5.416662851911192
,,,,5.370336461432823
,,,,5.324681467917906
,,,,5.29413290608072
,,,,5.256534676127259
,,,,5.2179293507286175
,,,,5.186373693446249
,,,,5.144075684748607
,,,,5.0910353246356905
,,,,5.047394522011139
,,,,5.023224231326771
,,,,4.984954604409857
,,,,4.934599832150759
,,,,4.87551689936675
,,,,4.81911955443656
,,,,4.760708018616007
,,,,4.692225528343633
,,,,4.613000686655986
,,,,4.52974746318761
,,,,4.471335927367056
,,,,4.4055390249485
,,,,4.32161440451667
,,,,4.229297322041657
,,,,4.137651636530098
,,,,4.047013046463722
,,,,3.9597314412146187
,,,,3.8749675745784695
,,,,3.7730830853742274
,,,,3.6592813000686655
,,,,3.554711223010605
,,,,3.443427176317998
,,,,3.3266041046768904
,,,,3.2326085297932403
,,,,3.125688563363088
,,,,3.005004959182116
,,,,2.8948958571755545
,,,,2.776058594644083
,,,,2.6437933928435187
,,,,2.5254596780346374
,,,,2.4108186465247576
,,,,2.2862745098039214
,,,,2.1650873579003584
,,,,2.041886015106432
,,,,1.9225452048523688
,,,,1.8186465247577628
,,,,1.7293507286182956
,,,,1.640726329442283
,,,,1.562844281681544
,,,,1.5009079118028534
,,,,1.4265506981002516
,,,,1.3526970321202412
,,,,1.2932784008545053
,,,,1.2446021210040437
,,,,1.181490806439307
,,,,1.1123369192034789
,,,,1.0572823682001984
,,,,1.001556420233463
,,,,0.9548943312733654
,,,,0.9020218204013123
,,,,0.8528419928282597
,,,,0.7981231403067063
,,,,0.7588464179446097
,,,,0.7094987411306934
,,,,0.6584725719081408
,,,,0.6084534981307699
,,,,0.5587701228351263
,,,,0.49901579308766314
,,,,0.44295414663920035
,,,,0.40099183642328523
,,,,0.3543297474631876
,,,,0.29726100556954294
,,,,0.23985656519417106
,,,,0.1774166475928893
,,,,0.12202639810788128
,,,,0.08207827878233005
,,,,0.051529716945143814
,,,,0.014602883955138474
,,,,-0.010238803692683297
,,,,-0.035248340581368734
,,,,-0.05253681239032577
,,,,-0.08543526359960325
,,,,-0.12169069962615398
,,,,-0.15593194476234074
,,,,-0.18916609445334553
,,,,-0.21686121919584952
,,,,-0.24925612268253605
,,,,-0.2720836194399938
,,,,-0.28886854352635993
,,,,-0.3076676585030899
,,,,-0.3378805218585489
,,,,-0.34425879301136797
,,,,-0.3578545815213245
,,,,-0.38017853055619133
,,,,-0.40434882124055843
,,,,-0.4315403982604714
,,,,-0.47014572365911345
,,,,-0.5114366369115739
,,,,-0.5345998321507592
,,,,-0.5602807660028991
,,,,-0.5963683527885862
,,,,-0.6406805523765925
,,,,-0.6846570534828716
,,,,-0.7162127107652398
,,,,-0.7336690318150606
,,,,-0.7494468604562448
,,,,-0.7736171511406118
,,,,-0.7846952010376135
,,,,-0.8004730296787975
,,,,-0.8189364461738002
,,,,-0.8348821240558482
,,,,-0.8511635004196231
,,,,-0.8676127260242618
,,,,-0.8624093995574883
,,,,-0.8407568474860763
,,,,-0.8335393301289387
,,,,-0.8280003051804379
,,,,-0.8196078431372549
,,,,-0.8105439841306171
,,,,-0.7930876630807965
,,,,-0.7578393224994279
,,,,-0.72997634851606
,,,,-0.7079880979629205
,,,,-0.6828107118333715
,,,,-0.6497444113832302
,,,,-0.6299382009613184
,,,,-0.6149996185244525
,,,,-0.5805905241474021
,,,,-0.5527275501640345
,,,,-0.5238574807354848
,,,,-0.49700160219729916
,,,,-0.47350270847638665
,,,,-0.43321889066910807
,,,,-0.39629205767910275
,,,,-0.35886167696650645
,,,,-0.32579537651636525
,,,,-0.2798046845197223
,,,,-0.2391851682307164
,,,,-0.1967193102922103
,,,,-0.14938582436865797
,,,,-0.09684901197833219
,,,,-0.05085831998168917
,,,,-0.0035248340581368735
,,,,0.052201113908598454
,,,,0.11262684061951626
,,,,0.1708705271992065
,,,,0.22609292744335088
,,,,0.2710765239948119
,,,,0.305149919890135
,,,,0.3560082398718242
,,,,0.41055924315251385
,,,,0.4637674525062943
,,,,0.5097581445029374
,,,,0.5550774395361256
,,,,0.5883115892271307
,,,,0.6285954070344091
,,,,0.6886854352635996
,,,,0.7293049515526054
,,,,0.761196307316701
,,,,0.7944304570077059
,,,,0.8229648279545281
,,,,0.8545204852368964
,,,,0.8765087357900359
,,,,0.8948043030441749
,,,,0.9105821316853588
,,,,0.9401235980773631
,,,,0.9562371252002746
,,,,0.9639581902800031
,,,,0.962951094834821
,,,,0.9666437781338216
,,,,0.964965285725185
,,,,0.9757076371404593
,,,,1.001556420233463
,,,,1.0136415655756468
,,,,1.0324406805523765
,,,,1.046540016784924
,,,,1.0408331425955597
,,,,1.027740901808194
,,,,1.0324406805523765
,,,,1.0324406805523765
,,,,1.0290836957351033
,,,,1.0248874647135118
,,,,1.032104982070649
,,,,1.0331120775158313
,,,,1.043015182726787
,,,,1.0700389105058368
,,,,1.0844739452201113
,,,,1.1039444571602959
,,,,1.117708094911116
,,,,1.1264362554360265
,,,,1.1398641947051193
,,,,1.1551384756237124
,,,,1.165712977798123
,,,,1.173769741359579
,,,,1.1976043335622188
,,,,1.2066681925688563
,,,,1.2110322728313114
,,,,1.2204318303196764
,,,,1.221103227283131
,,,,1.2026398107881284
,,,,1.1882047760738534
,,,,1.1878690775921263
,,,,1.1727626459143967
,,,,1.1620202944991225
,,,,1.1569848172732127
,,,,1.1512779430838482
,,,,1.1304646372167544
,,,,1.1328145265888454
,,,,1.1304646372167544
,,,,1.1215686274509802
,,,,1.1113298237582971
,,,,1.1009231708247502
,,,,1.0801098649576562
,,,,1.0671854734111543
,,,,1.072724498359655
,,,,1.0639963378347446
,,,,1.0586251621271077
,,,,1.0458686198214693
,,,,1.0398260471503777
,,,,1.032104982070649
,,,,1.021362630655375
,,,,1.0082703898680092
,,,,0.9851071946288243
,,,,0.9825894560158692
,,,,0.9639581902800031
,,,,0.9409628442816814
,,,,0.9062180514229038
,,,,0.8666056305790798
,,,,0.8142366674296178
,,,,0.7796597238117037
,,,,0.7517967498283359
,,,,0.703791866941329
,,,,0.6618295567254139
,,,,0.6208743419546806
,,,,0.5685053788052185
,,,,0.5141222247653925
,,,,0.48860914015411616
,,,,0.4604104676890211
,,,,0.4224765392538339
,,,,0.3848783093003738
,,,,0.35214770733196
,,,,0.3091783016708629
,,,,0.2710765239948119
,,,,0.24237430380712593
,,,,0.20192263675898375
,,,,0.16768139162279697
,,,,0.1253833829251545
,,,,0.08543526359960325
,,,,0.051529716945143814
,,,,0.017959868772411687
,,,,-0.01695277332722972
,,,,-0.05589379720759898
,,,,-0.06428625925078202
,,,,-0.0780498970016022
,,,,-0.10289158464942397
,,,,-0.12907606622415504
,,,,-0.15828183413443195
,,,,-0.1965514610513466
,,,,-0.21383993286030367
,,,,-0.22793926909285112
,,,,-0.2579842832074464
,,,,-0.2841687647821775
,,,,-0.30783550774395363
,,,,-0.34425879301136797
,,,,-0.3852140077821012
,,,,-0.4036774242771038
,,,,-0.43892576485847257
,,,,-0.4889448386358434
,,,,-0.5342641336690318
,,,,-0.5695124742504005
,,,,-0.6200350957503623
,,,,-0.6487373159380483
,,,,-0.6670328831921873
,,,,-0.704798962386511
,,,,-0.739375906004425
,,,,-0.7769741359578851
,,,,-0.8085297932402532
,,,,-0.8424353398947129
,,,,-0.8713054093232623
,,,,-0.9015182726787213
,,,,-0.9347524223697262
,,,,-0.9508659494926375
,,,,-0.9700007629510948
,,,,-0.9911497672999161
,,,,-1.004577706569009
,,,,-1.0227054245822842
,,,,-1.0522468909742884
,,,,-1.069367513542382
,,,,-1.0680247196154726
,,,,-1.0710460059510185
,,,,-1.0770885786221103
,,,,-1.0853131914244296
,,,,-1.0968947890440224
,,,,-1.1167009994659343
,,,,-1.106797894254978
,,,,-1.1120012207217518
,,,,-1.1227435721370258
,,,,-1.1287861448081178
,,,,-1.1388570992599374
,,,,-1.1625238422217135
,,,,-1.1741054398413062
,,,,-1.1725947966735333
,,,,-1.1905546654459447
,,,,-1.2036469062333104
,,,,-1.223620965896086
,,,,-1.23755245288777
,,,,-1.2499732967116808
,,,,-1.2571908140688182
,,,,-1.2719615472648202
,,,,-1.2996566720073244
,,,,-1.3016708628976883
,,,,-1.3120775158312352
,,,,-1.3291981383993283
,,,,-1.3458152132448309
,,,,-1.359746700236515
,,,,-1.384252689402609
,,,,-1.4033875028610665
,,,,-1.4191653315022505
,,,,-1.4517280842298006
,,,,-1.4745555809872588
,,,,-1.4975509269855802
,,,,-1.5175249866483558
,,,,-1.5457236591134507
,,,,-1.539681086442359
,,,,-1.5470664530403602
,,,,-1.5544518196383612
,,,,-1.5574731059739069
,,,,-1.5557946135652703
,,,,-1.5695582513160908
,,,,-1.555458915083543
,,,,-1.5242389562829022
,,,,-1.512993057145037
,,,,-1.49385824368658
,,,,-1.475394827191577
,,,,-1.4492103456168457
,,,,-1.414129854276341
,,,,-1.3919737544823376
,,,,-1.3901274128328374
,,,,-1.3919737544823376
,,,,-1.3500114442664224
,,,,-1.324498359655146
,,,,-1.3013351644159608
,,,,-1.2595407034409094
,,,,-1.2226138704509038
,,,,-1.2011291676203553
,,,,-1.148928053711757
,,,,-1.0767528801403832
,,,,-1.031769283588922
,,,,-0.9683222705424582
,,,,-0.8984969863431752
,,,,-0.8414282444495306
,,,,-0.787380788891432
,,,,-0.6977492942702372
,,,,-0.6228885328450446
,,,,-0.5520561532005797
,,,,-0.48374151216906996
,,,,-0.41509117265583273
,,,,-0.37279316395819023
,,,,-0.3184100099183642
,,,,-0.2542915999084459
,,,,-0.24069581139848936
,,,,-0.2552986953536278
,,,,-0.32646677347981995
,,,,-4.192370489051651
,,,,-5.488838025482566
,,,,-5.493034256504157
,,,,-5.493537804226749
,,,,-5.49404135194934
,,,,-5.494377050431067
,,,,-5.49454489967193
,,,,-5.494712748912795
,,,,-5.494712748912795
,,,,-5.494712748912795
,,,,-5.494712748912795
,,,,-5.494880598153658
,,,,-5.495048447394521
,,,,-5.494880598153658
,,,,-5.493705653467612
,,,,4.463782711528191
,,,,5.498405432211794
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,0.6175173571374075
,,,,0.32814526588845655
,,,,-0.008224612802319372
,,,,-1.0243839169909208
,,,,-1.765438315403983
,,,,-2.5692683299000536
,,,,-3.3296253910124363
,,,,-4.06346227206836
,,,,-4.770778973067826
,,,,-5.438147554741741
,,,,-5.4913557640955215
,,,,-5.4928664072632944
,,,,-5.493202105745021
,,,,-5.493537804226749
,,,,-5.493537804226749
,,,,-5.493873502708476
,,,,-5.493873502708476
,,,,-5.494209201190204
,,,,-5.494209201190204
,,,,-5.494209201190204
,,,,-5.494377050431067
,,,,-5.494377050431067
,,,,-5.494377050431067
,,,,-5.494712748912795
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495216296635386
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495216296635386
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495216296635386
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495216296635386
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495048447394521
,,,,-5.495216296635386
,,,,-5.495048447394521
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495551995117112
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495551995117112
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495551995117112
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495551995117112
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495216296635386
,,,,-5.495551995117112
,,,,-5.495384145876249
,,,,-5.495384145876249
,,,,-5.495551995117112
,,,,-5.495216296635386
,,,,-5.495216296635386
,,,,-5.341634241245137
,,,,-5.178316929884794
,,,,-4.588326848249027
,,,,-4.097703517204547
,,,,-4.078233005264362
,,,,-3.6092622262912943
,,,,-3.391393911650263
,,,,-2.885999847409781
,,,,-2.594445716029602
,,,,-2.362813763637751
,,,,-2.097611963073167
,,,,-1.8545662623025863
,,,,-1.1007553215838863
,,,,-0.9189745937285421
,,,,-0.6675364309147783
,,,,-0.3640650034332799
,,,,-0.11027695124742502
,,,,-0.07905699244678416
,,,,0.4891126878767071
,,,,0.942137788967727
,,,,1.0656748302433812
,,,,1.4057373922331577
,,,,1.7112230106050201
,,,,1.9022354467078662
,,,,2.1211108567940795
,,,,2.877103837644007
,,,,3.1102464332036317
,,,,3.373601892118715
,,,,3.6901655603875794
,,,,3.9395895323109795
,,,,3.973495078965438
,,,,4.4088960097657734
,,,,4.816433966582742
,,,,4.841947051194018
,,,,5.085664148928054
,,,,5.11755550469215
,,,,5.475745784695201
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.481116960402838
,,,,5.499916075379567
,,,,5.499916075379567
,,,,4.2212405584802015
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.092713817044327
,,,,5.485816739147021
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,5.499916075379567
,,,,2.2862745098039214
,,,,5.498573281452659
,,,,2.072266727702754
,,,,0.8471351186388952
,,,,1.9562829022659647
,,,,1.1304646372167544
,,,,1.077759975585565
,,,,1.1031052109559776
,,,,0.8948043030441749
,,,,0.7219195849546044
,,,,0.5763942931258106
,,,,0.39595635919737543
,,,,0.0861066605630579
,,,,0.049515526054779886
,,,,0.0016784924086366065
,,,,-0.22374303807125961
,,,,-0.25261310749980925
,,,,-0.07603570611123828
,,,,0.2133363851377127
,,,,0.3019607843137255
,,,,0.38554970626382845
,,,,0.19890135042343787
,,,,0.00016784924086366064
,,,,-0.1500572213321126
,,,,-0.307164110780499
,,,,-0.6527656977187761
,,,,-0.7897306782635233
,,,,-0.821957732509346
,,,,-1.0624856946669716
,,,,-1.2340276188296329
,,,,-1.4567635614557106
,,,,-1.5027542534523535
,,,,-1.5890287632562752
,,,,-1.705348287174792
,,,,-1.8579232471198595
,,,,-1.9814602883955137
,,,,-1.7565423056382086
,,,,-1.8438239108873122
,,,,-1.907606622415503
,,,,-1.9129777981231402
,,,,-1.92304875257496
,,,,-2.0816662851911194
,,,,-1.9975738155184248
,,,,-1.9381551842526892
,,,,-2.0702525368123905
,,,,-2.108522163729305
,,,,-2.1761654077973605
,,,,-2.316151674677653
,,,,-2.4735942626077665
,,,,-2.3143053330281527
,,,,-2.381277180132753
,,,,-2.4699015793087664
,,,,-2.5157244220645456
,,,,-2.591088731212329
,,,,-2.7478599221789883
,,,,-2.6666208896009764
,,,,-2.5521477073319603
,,,,-2.643121995880064
,,,,-2.6542000457770656
,,,,-2.7515526054779884
,,,,-2.709254596780346
,,,,-2.7121080338750287
,,,,-2.7658197909513995
,,,,-2.858808270389868
,,,,-2.9450827801937893
,,,,-2.78646524757763
,,,,-2.8759288929579614
,,,,-2.94373998626688
,,,,-3.0127260242618448
,,,,-3.070801861600671
,,,,-3.2309300373846037
,,,,-3.1236743724727245
,,,,-3.0315251392385743
,,,,-3.1149462119478137
,,,,-3.1159533073929957
,,,,-3.1191424429694057
,,,,-3.1782253757534145
,,,,-3.226565957122148
,,,,-2.990905622949569
,,,,-2.994094758525978
,,,,-3.002822919050889
,,,,-2.9949340047302964
,,,,-2.9848630502784768
,,,,-3.083222705424582
,,,,-2.952132448310063
,,,,-2.7879758907454035
,,,,-2.811642633707179
,,,,-2.7626306553749904
,,,,-2.79015793087663
,,,,-2.6664530403601128
,,,,-2.5931029221026933
,,,,-2.5716182192721444
,,,,-2.5924315251392387
,,,,-2.5659113450827804
,,,,-2.2990310521095596
,,,,-2.2965133134966047
,,,,-2.2637827115281905
,,,,-2.2191348134584574
,,,,-2.1946288242923626
,,,,-2.281406881818875
,,,,-2.1076829175249867
,,,,-1.9688715953307392
,,,,-1.9995880064087894
,,,,-1.954100862134737
,,,,-1.9257343404287786
,,,,-1.959975585564965
,,,,-1.9744106202792406
,,,,-1.708873121232929
,,,,-1.6870527199206526
,,,,-1.656839856565194
,,,,-1.6021210040436409
,,,,-1.5749294270237277
,,,,-1.6612039368276492
,,,,-1.5222247653925383
,,,,-1.375020981155108
,,,,-1.4013733119707026
,,,,-1.3604180971999693
,,,,-1.3970092317082474
,,,,-1.286564431219959
,,,,-1.240909437705043
,,,,-1.2456092164492254
,,,,-1.281864652475776
,,,,-1.2993209735255968
,,,,-1.0532539864194705
,,,,-1.0596322575722896
,,,,-1.0344548714427404
,,,,-0.9988708323796446
,,,,-0.9864499885557335
,,,,-1.0871595330739299
,,,,-0.9277027542534523
,,,,-0.7930876630807965
,,,,-0.8226291294728008
,,,,-0.788387884336614
,,,,-0.7778133821622034
,,,,-0.8186007476920728
,,,,-0.8637521934843976
,,,,-0.6265812161440452
,,,,-0.6339665827420462
,,,,-0.6450446326390478
,,,,-0.6416876478217746
,,,,-0.6598153658350498
,,,,-0.7815060654612039
,,,,-0.6683756771190966
,,,,-0.5280537117570764
,,,,-0.573205157549401
,,,,-0.5493705653467612
,,,,-0.6024109254596779
,,,,-0.5161364156557565
,,,,-0.47988097962920573
,,,,-0.48122377355611506
,,,,-0.5312428473334858
,,,,-0.5550774395361256
,,,,-0.3226062409399557
,,,,-0.35332265201800567
,,,,-0.36037232013427933
,,,,-0.34526588845654993
,,,,-0.33989471274891275
,,,,-0.4536964980544747
,,,,-0.31186388952468147
,,,,-0.1901731898985275
,,,,-0.23381399252307927
,,,,-0.2124971389333944
,,,,-0.19369802395666438
,,,,-0.24489204242008086
,,,,-0.29625391012436103
,,,,-0.06865033951323721
,,,,-0.0767071030746929
,,,,-0.0908064393072404
,,,,-0.07402151522087433
,,,,-0.0639505607690547
,,,,-0.16533150225070573
,,,,-0.05119401846341649
,,,,0.08023193713282978
,,,,0.0323949034866865
,,,,0.0882887006942855
,,,,0.062272068360418105
,,,,0.15223926146334021
,,,,0.18110933089188982
,,,,0.17305256733043411
,,,,0.11245899137865262
,,,,0.07637140459296558
,,,,0.29726100556954294
,,,,0.25496299687190055
,,,,0.2375066758220798
,,,,0.24757763027389945
,,,,0.23347829404135198
,,,,0.10843060959792476
,,,,0.23012130922407872
,,,,0.32881666285191125
,,,,0.2574807354848554
,,,,0.2630197604333562
,,,,0.2603341725795376
,,,,0.1915159838254368
,,,,0.12202639810788128
,,,,0.32193484397650113
,,,,0.2818188754100862
,,,,0.24354924849317158
,,,,0.24052796215762567
,,,,0.21803616388189515
,,,,0.09114213778896772
,,,,0.17288471808957045
,,,,0.27695124742504
,,,,0.19588006408789194
,,,,0.18312352178225372
,,,,0.08979934386205844
,,,,0.1414969100480659
,,,,0.1351186388952468
,,,,0.0844281681544213
,,,,-0.0055390249485008005
,,,,-0.0797283894102388
,,,,0.10255588616769665
,,,,0.03256275272755016
,,,,-0.017624170290684367
,,,,-0.04599069199664301
,,,,-0.0780498970016022
,,,,-0.22575722896162354
,,,,-0.1253833829251545
,,,,-0.053208209353780414
,,,,-0.14267185473411154
,,,,-0.16348516060120546
,,,,-0.18614480811779963
,,,,-0.27997253376058595
,,,,-0.37027542534523533
,,,,-0.18010223544670784
,,,,-0.23196765087357898
,,,,-0.28148317692835884
,,,,-0.28500801098649575
,,,,-0.3090104524299992
,,,,-0.44060425726710917
,,,,-0.3496299687190051
,,,,-0.24153505760280766
,,,,-0.31236743724727245
,,,,-0.31438162813763637
,,,,-0.3909208819714656
,,,,-0.31908140688181885
,,,,-0.305149919890135
,,,,-0.33452353704127563
,,,,-0.39998474097810327
,,,,-0.4523537041275654
,,,,-0.2452277409018082
,,,,-0.3014572365911345
,,,,-0.33015945677882047
,,,,-0.3184100099183642
,,,,-0.33083085374227506
,,,,-0.4599069199664302
,,,,-0.3378805218585489
,,,,-0.24455634393835354
,,,,-0.3096818493934539
,,,,-0.2989394979781796
,,,,-0.30128938735027083
,,,,-0.37615014877546343
,,,,-0.43472953383688107
,,,,-0.23549248493171587
,,,,-0.269062333104448
,,,,-0.2996108949416343
,,,,-0.3022964827954528
,,,,-0.31606012054627297
,,,,-0.44396124208438237
,,,,-0.3410696574349584
,,,,-0.22508583199816892
,,,,-0.295246814679179
,,,,-0.2992751964599069
,,,,-0.36641489280537115
,,,,-0.29793240253299763
,,,,-0.2809796292057679
,,,,-0.30498207064927135
,,,,-0.3640650034332799
,,,,-0.4155947203784237
,,,,-0.21031509880216676
,,,,-0.2521095597772183
,,,,-0.27141222247653923
,,,,-0.27006942854962995
,,,,-0.28551155870908673
,,,,-0.4103913939116503
,,,,-0.3113603418020905
,,,,-0.231464103150988
,,,,-0.31270313572899977
,,,,-0.31337453269245436
,,,,-0.32780956740672923
,,,,-0.4023346303501945
